Id,PredictedSalary
72688855,40372.44508
72688858,43132.34294
72688860,33384.71379
72688864,51318.30416
72688865,46549.79211
72688869,31494.48109
72688870,45061.47554
72688874,51318.30416
72688875,47021.99223
72688876,47021.99223
72688877,34890.53169
72688879,33322.0655
72688890,30999.06966
72688891,33322.0655
72688892,47478.02289
72688894,54837.69279
72688895,40384.17769
72688898,51501.06351
72688899,34822.44312
72688902,51318.30416
72688903,51318.30416
72688905,39643.934
72688906,51318.30416
72688910,18281.67642
72688912,29353.15033
72688915,30509.77297
72688931,31335.75199
72688932,28709.80752
72688933,50541.38086
72688934,51318.30416
72688935,54837.69279
72688936,51318.30416
72688937,33322.0655
72688938,33322.0655
72688940,39101.22862
72688941,54837.69279
72688944,37220.57721
72688947,51318.30416
72688949,33322.0655
72688955,29357.97353
72688956,51318.30416
72688958,38173.12509
72688960,42261.84833
72688962,39115.48892
72688963,40384.17769
72688965,31335.75199
72688967,40384.17769
72688970,39099.82755
72688972,40891.17788
72688973,51318.30416
72688975,54837.69279
72688976,51318.30416
72688977,30509.77297
72688978,37762.18142
72688979,43132.34294
72688980,43132.34294
72688984,44438.95133
72688985,30692.53232
72688986,30692.53232
72688990,30692.53232
72688993,33504.82485
72688994,24926.3481
72688998,44738.04319
72689000,28709.80752
72689001,46793.29171
72689005,36087.86576
72689008,51318.30416
72689013,34822.1668
72689014,43938.95739
72689015,34822.1668
72689016,43938.95739
72689017,51318.30416
72689020,33684.07845
72689024,30692.53232
72689025,29813.01079
72689027,32652.0349
72689030,51318.30416
72689033,40791.71415
72689034,33209.91286
72689035,29357.97353
72689039,51318.30416
72689046,30856.28392
72689047,40384.17769
72689052,30509.77297
72689053,44144.03933
72689054,32652.0349
72689057,33322.0655
72689059,42296.17973
72689061,40384.17769
72689066,38205.39072
72689068,54837.69279
72689069,51318.30416
72689076,51318.30416
72689077,51318.30416
72689080,48974.05616
72689084,33322.0655
72689085,29898.83647
72689086,31002.81825
72689087,31335.75199
72689091,40384.17769
72689092,39773.24118
72689093,36913.81187
72689096,51318.30416
72689097,36013.04984
72689100,40384.17769
72689102,40791.71415
72689103,22155.8856
72689113,40047.49536
72689114,31143.27854
72689115,34935.95659
72689117,33322.0655
72689120,33322.0655
72689124,32723.08559
72689125,40566.93704
72689126,44659.59056
72689127,47204.75158
72689128,19741.56544
72689130,50541.38086
72689134,33692.42627
72689135,36270.62511
72689140,40384.17769
72689143,35121.91716
72689147,36087.86576
72689148,36270.62511
72689154,41626.6588
72689155,30692.53232
72689164,30692.53232
72689167,30692.53232
72689168,41626.6588
72689177,30858.44125
72689181,47021.99223
72689182,51318.30416
72689183,40566.93704
72689184,40384.17769
72689185,40384.17769
72689188,41792.56773
72689189,41792.56773
72689191,40384.17769
72689195,40910.4839
72689196,43607.14008
72689197,44256.19198
72689198,47021.99223
72689199,44170.34286
72689200,36181.55121
72689201,36495.40223
72689204,50541.38086
72689205,54837.69279
72689207,42571.85178
72689210,30858.44125
72689211,51318.30416
72689212,41792.56773
72689213,29567.40913
72689214,5894.31183
72689216,30158.46503
72689217,44598.24975
72689219,47021.99223
72689227,51318.30416
72689231,46257.01813
72689233,54837.69279
72689236,40384.17769
72689238,23295.71183
72689240,22389.71116
72689243,37269.22109
72689245,28709.80752
72689246,50553.33006
72689247,47503.84344
72689248,39472.2461
72689255,31379.74872
72689259,33322.0655
72689260,28462.37416
72689265,27647.90197
72689269,39548.42018
72689270,33617.44932
72689271,37065.17901
72689273,33322.0655
72689276,50541.38086
72689277,29567.40913
72689279,44144.03933
72689283,36816.60958
72689285,37126.50477
72689287,28709.80752
72689289,30509.77297
72689291,38603.2535
72689293,40384.17769
72689294,51318.30416
72689296,29567.40913
72689297,29567.40913
72689298,40501.53561
72689300,40501.53561
72689303,38224.01659
72689305,51318.30416
72689306,51318.30416
72689307,42991.63473
72689308,34870.44635
72689309,40384.17769
72689311,47663.42796
72689313,28709.80752
72689322,40791.71415
72689323,38918.46927
72689325,51318.30416
72689326,51318.30416
72689327,42269.87846
72689328,40791.71415
72689329,42269.87846
72689332,40791.71415
72689333,40501.53561
72689336,39936.50237
72689338,40384.17769
72689339,38972.79796
72689340,42128.11721
72689342,51318.30416
72689343,14942.73753
72689345,38205.39072
72689346,46549.79211
72689347,41443.89945
72689352,40384.17769
72689353,33322.0655
72689354,40384.17769
72689355,8063.384697
72689357,33504.82485
72689359,50724.14021
72689360,31518.51134
72689363,29857.24655
72689364,49253.28138
72689368,41073.93723
72689373,42452.63781
72689374,37952.01134
72689375,28982.28444
72689379,41626.6588
72689380,41626.6588
72689389,54837.69279
72689395,29357.97353
72689396,46549.79211
72689398,44144.03933
72689403,41771.51128
72689404,43403.51503
72689406,38855.02631
72689407,38855.02631
72689408,51318.30416
72689409,35196.01079
72689419,39537.73
72689420,36816.60958
72689421,51800.15537
72689422,31786.54184
72689423,36087.86576
72689425,32475.61782
72689427,36087.86576
72689428,33322.0655
72689430,51318.30416
72689433,28208.31854
72689434,33322.0655
72689442,52879.48434
72689447,40384.17769
72689449,40384.17769
72689453,48470.48603
72689458,30509.77297
72689459,32245.77485
72689460,20200.16904
72689461,51318.30416
72689462,38205.39072
72689463,27290.87314
72689465,36038.49549
72689468,28709.80752
72689470,39655.00545
72689472,31143.27854
72689474,40384.17769
72689475,28208.31854
72689476,35677.71523
72689477,51318.30416
72689478,33322.0655
72689483,44256.19198
72689484,40700.66815
72689487,38041.13725
72689488,28698.07491
72689490,51318.30416
72689491,10646.4256
72689493,36087.86576
72689494,28709.80752
72689495,29567.40913
72689496,43403.51503
72689499,28709.80752
72689500,51318.30416
72689503,40384.17769
72689508,40791.71415
72689514,42384.0077
72689517,28709.80752
72689527,44256.19198
72689528,44998.56246
72689529,29567.40913
72689531,37762.18142
72689532,42269.87846
72689534,46549.79211
72689535,28709.80752
72689537,38136.46829
72689538,28709.80752
72689541,30759.01072
72689543,51318.30416
72689544,40384.17769
72689545,51318.30416
72689546,30759.01072
72689547,28709.80752
72689548,39722.35104
72689549,40384.17769
72689551,47663.42796
72689552,38794.22763
72689553,33322.0655
72689554,27797.93883
72689556,29567.40913
72689559,54837.69279
72689560,51318.30416
72689565,40384.17769
72689567,47663.42796
72689569,43403.51503
72689571,51318.30416
72689575,33580.31271
72689576,38224.01659
72689578,38224.01659
72689579,38224.01659
72689580,31265.97772
72689584,37475.19936
72689590,54837.69279
72689595,40501.53561
72689597,28208.31854
72689598,40384.17769
72689599,47663.42796
72689600,43132.34294
72689605,40384.17769
72689607,44998.56246
72689612,40910.4839
72689616,28137.28285
72689617,40384.17769
72689619,51318.30416
72689620,44256.19198
72689622,31944.49022
72689624,40501.53561
72689628,33322.0655
72689629,30692.53232
72689632,30692.53232
72689634,30692.53232
72689644,30692.53232
72689646,41626.6588
72689648,30692.53232
72689649,30692.53232
72689650,42128.11721
72689651,30692.53232
72689655,41626.6588
72689658,51501.06351
72689662,41390.90297
72689664,46610.53236
72689667,36661.25434
72689668,36495.40223
72689669,44738.04319
72689672,24926.3481
72689674,30692.53232
72689675,30692.53232
72689681,30692.53232
72689687,43970.50845
72689688,33036.38198
72689691,33741.3719
72689692,30692.53232
72689694,29427.85536
72689699,40566.93704
72689700,29179.36387
72689701,34720.76014
72689702,30692.53232
72689708,30692.53232
72689714,43970.50845
72689716,41626.6588
72689718,30692.53232
72689722,27232.42181
72689726,30417.72996
72689729,40501.53561
72689730,40384.17769
72689732,29611.66981
72689733,46610.53236
72689735,40566.93704
72689741,24926.3481
72689744,40791.71415
72689746,38593.40842
72689747,38548.32545
72689748,41771.51128
72689753,39472.2461
72689758,51318.30416
72689762,27031.78347
72689765,27760.05462
72689766,33322.0655
72689767,36812.60124
72689768,40501.53561
72689769,7768.472698
72689771,35976.44291
72689772,40384.17769
72689773,29567.40913
72689776,54837.69279
72689777,51318.30416
72689778,40384.17769
72689780,33322.0655
72689781,29760.30852
72689782,40384.17769
72689783,45687.2149
72689784,36087.86576
72689787,40155.36691
72689788,37936.45028
72689789,33322.0655
72689790,40501.53561
72689791,29567.40913
72689793,30858.44125
72689794,34115.77737
72689795,36816.60958
72689797,31954.95989
72689799,46610.53236
72689800,36816.60958
72689801,40910.4839
72689806,40384.17769
72689809,14942.73753
72689810,40384.17769
72689811,30382.17082
72689812,40501.53561
72689821,34822.1668
72689829,29567.40913
72689831,40384.17769
72689834,44144.03933
72689835,29213.15571
72689841,33322.0655
72689842,44144.03933
72689843,40983.38682
72689844,31379.74872
72689846,33322.0655
72689847,40501.53561
72689848,39655.00545
72689849,40910.4839
72689850,39155.60185
72689854,29567.40913
72689855,40384.17769
72689856,33999.61911
72689857,51318.30416
72689858,36087.86576
72689859,40841.33982
72689860,40384.17769
72689861,51318.30416
72689862,23034.58286
72689863,27119.85746
72689865,47021.99223
72689866,32586.74647
72689867,44256.19198
72689870,38548.32545
72689877,29664.61367
72689878,40614.06177
72689880,40501.53561
72689881,33322.0655
72689882,27890.09403
72689884,42067.71408
72689885,51318.30416
72689890,33322.0655
72689894,41771.51128
72689896,24102.60279
72689897,40501.53561
72689900,34064.55268
72689902,36990.75657
72689904,44998.56246
72689907,54837.69279
72689908,40384.17769
72689911,51318.30416
72689913,42296.17973
72689915,46610.53236
72689916,26870.23527
72689917,54837.69279
72689924,35199.39503
72689925,33322.0655
72689926,29567.40913
72689928,35677.71523
72689932,40384.17769
72689933,30509.77297
72689935,54837.69279
72689936,19450.70531
72689945,50541.38086
72689946,33322.0655
72689947,38717.02014
72689949,34597.24645
72689955,24926.3481
72689956,33504.82485
72689957,29782.5661
72689960,32322.3717
72689966,45972.02644
72689967,40566.93704
72689972,33322.0655
72689973,40910.4839
72689976,38224.01659
72689980,40384.17769
72689982,33322.0655
72689983,34101.40099
72689984,43168.85125
72689987,34895.06964
72689988,42906.66495
72689990,39964.52284
72689993,31335.75199
72689995,51318.30416
72689996,30509.77297
72689998,51318.30416
72690001,36296.25766
72690004,39219.17271
72690006,40384.17769
72690011,51501.06351
72690013,39826.40458
72690014,31335.75199
72690015,40501.53561
72690016,31541.14131
72690018,33384.71379
72690021,43132.34294
72690023,28709.80752
72690024,38393.07013
72690025,36087.86576
72690028,35199.39503
72690030,41945.35786
72690032,38548.32545
72690034,36038.49549
72690039,33322.0655
72690040,32380.97582
72690041,51318.30416
72690042,33322.0655
72690043,34822.1668
72690044,31861.53414
72690046,44998.56246
72690049,43970.50845
72690051,32520.29765
72690060,30708.61422
72690063,47021.99223
72690064,34223.20089
72690065,47204.75158
72690067,28538.11962
72690070,44170.34286
72690071,24028.37306
72690078,43586.27438
72690080,45455.18231
72690083,22856.65987
72690085,7880.625347
72690086,47021.99223
72690089,32380.97582
72690091,33504.82485
72690092,33036.38198
72690096,41792.56773
72690101,40803.48408
72690102,21162.66828
72690104,30954.74273
72690108,29567.40913
72690116,47775.58061
72690120,33322.0655
72690122,25104.36901
72690124,44998.56246
72690125,42314.22043
72690129,40384.17769
72690130,40384.17769
72690132,27290.87314
72690133,43403.51503
72690136,42433.13949
72690138,40125.7852
72690141,36087.86576
72690142,33322.0655
72690144,24005.39825
72690147,33456.02913
72690148,25060.07921
72690152,24743.58875
72690154,40384.17769
72690155,28482.12177
72690157,37475.19936
72690161,27290.87314
72690163,32853.62263
72690165,36087.86576
72690166,24743.58875
72690167,44256.19198
72690168,40926.00813
72690171,44144.03933
72690173,51318.30416
72690180,28709.80752
72690181,40384.17769
72690183,51318.30416
72690184,45272.83247
72690185,4125.968977
72690191,29567.40913
72690193,40384.17769
72690194,40384.17769
72690196,33322.0655
72690200,51318.30416
72690209,51318.30416
72690232,29213.15571
72690233,33322.0655
72690241,37224.46397
72690242,31355.62035
72690243,15479.20204
72690245,31771.84441
72690246,35950.13676
72690247,45655.5206
72690248,54837.69279
72690251,33322.0655
72690253,40459.19983
72690254,29030.39636
72690255,40791.71415
72690256,32198.21647
72690257,30539.2726
72690258,29642.34474
72690261,38224.01659
72690264,33383.24988
72690266,42052.92939
72690270,32358.3986
72690272,44256.19198
72690273,36038.49549
72690274,40384.17769
72690276,35677.71523
72690279,38996.39754
72690282,33322.0655
72690287,35960.17152
72690289,28538.11962
72690293,51318.30416
72690295,38972.79796
72690302,28538.11962
72690304,28269.93734
72690305,33322.0655
72690306,31265.97772
72690312,51318.30416
72690314,36020.69829
72690315,41443.89945
72690317,40384.17769
72690319,40384.17769
72690322,41687.17739
72690323,54837.69279
72690324,33322.0655
72690327,40598.74015
72690329,33322.0655
72690331,25511.90548
72690334,33322.0655
72690335,38625.10272
72690336,29030.39636
72690338,34012.84473
72690339,33741.3719
72690340,33322.0655
72690342,41911.94398
72690343,51318.30416
72690353,15125.49688
72690355,34115.77737
72690359,33638.55597
72690360,24743.58875
72690362,39717.49079
72690366,29093.4057
72690370,41443.89945
72690373,36270.62511
72690375,48841.98966
72690378,48571.98524
72690379,25007.47223
72690386,51318.30416
72690389,28709.80752
72690391,41792.56773
72690393,26614.79003
72690399,33322.0655
72690404,41945.35786
72690412,32853.62263
72690413,33322.0655
72690414,33644.78114
72690416,45311.95636
72690419,39537.73
72690426,31732.11544
72690427,30858.44125
72690432,28467.80559
72690433,33362.47352
72690435,3588.956207
72690436,41093.24325
72690438,41945.35786
72690442,31541.14131
72690443,33322.0655
72690445,29567.40913
72690446,26130.92235
72690447,13538.77493
72690448,45455.18231
72690451,33322.0655
72690452,40384.17769
72690453,31335.75199
72690456,27790.48168
72690457,32393.38578
72690465,33036.38198
72690473,29097.1765
72690474,7880.625347
72690480,33617.44932
72690482,33209.91286
72690484,42433.13949
72690485,29567.40913
72690486,27889.04258
72690492,34870.44635
72690493,44738.04319
72690494,29567.40913
72690495,24970.55151
72690497,26473.81753
72690499,44568.51185
72690501,36087.86576
72690508,27651.83437
72690513,33230.14084
72690514,30858.44125
72690515,54837.69279
72690516,43022.77501
72690517,28709.80752
72690520,26617.8887
72690521,33322.0655
72690522,33322.0655
72690533,32390.13093
72690534,36229.25019
72690535,41945.35786
72690536,33380.92852
72690537,40501.53561
72690539,33322.0655
72690542,28165.70108
72690544,39472.2461
72690546,38627.79573
72690548,47021.99223
72690549,40384.17769
72690550,36340.91404
72690553,40501.53561
72690554,27614.19897
72690556,30509.77297
72690558,37452.40665
72690559,33729.60197
72690564,33322.0655
72690568,31901.17103
72690569,38587.79088
72690573,39472.2461
72690575,31051.94727
72690576,33322.0655
72690579,25673.6586
72690580,33349.3047
72690583,40384.17769
72690587,32326.88591
72690592,31088.31863
72690595,51318.30416
72690599,27647.90197
72690602,25104.36901
72690603,29567.40913
72690605,22449.1234
72690609,25296.43037
72690610,51318.30416
72690611,33209.91286
72690615,33322.0655
72690616,39487.67993
72690619,51318.30416
72690623,22449.1234
72690624,44256.19198
72690625,28709.80752
72690626,25704.87756
72690629,31174.93171
72690630,40384.17769
72690631,36087.86576
72690632,51318.30416
72690634,40384.17769
72690639,6389.712791
72690640,40384.17769
72690641,33322.0655
72690643,33122.18884
72690644,32853.62263
72690645,31335.75199
72690646,41945.35786
72690650,33322.0655
72690653,40384.17769
72690654,33322.0655
72690655,33322.0655
72690656,-2442.54861
72690657,41771.51128
72690658,44256.19198
72690661,43403.51503
72690664,40384.17769
72690665,33209.91286
72690666,28090.3943
72690667,38548.32545
72690674,22449.1234
72690676,40384.17769
72690678,40384.17769
72690679,28200.30352
72690689,33322.0655
72690690,22679.7229
72690694,36106.73907
72690696,29567.40913
72690697,28200.30352
72690698,30831.11085
72690699,37475.19936
72690704,33322.0655
72690705,30509.77297
72690711,41073.93723
72690713,33504.82485
72690715,35004.92615
72690716,36460.4083
72690725,32853.62263
72690727,44144.03933
72690728,33322.0655
72690732,40384.17769
72690733,29175.5909
72690735,33322.0655
72690736,29642.34474
72690740,41443.89945
72690741,31265.97772
72690742,31453.95631
72690744,25926.16261
72690745,39472.2461
72690746,36816.60958
72690749,29741.14504
72690750,30973.92286
72690751,39964.52284
72690757,33322.0655
72690761,41443.89945
72690762,43138.76215
72690764,29030.39636
72690766,51318.30416
72690768,41099.58703
72690769,36507.17215
72690770,32307.84323
72690771,44256.19198
72690773,33322.0655
72690774,46142.99401
72690775,51318.30416
72690776,43938.95739
72690778,33322.0655
72690779,33322.0655
72690781,44256.19198
72690782,44256.19198
72690784,39472.2461
72690785,33322.0655
72690787,33981.15044
72690790,34181.79391
72690793,40384.17769
72690794,19614.47334
72690795,21197.13723
72690797,38614.29962
72690800,29567.40913
72690801,33322.0655
72690811,33322.0655
72690812,28538.11962
72690817,29030.39636
72690818,27764.97372
72690819,51318.30416
72690821,16832.33928
72690823,28937.53505
72690824,31518.51134
72690825,27647.90197
72690829,33322.0655
72690831,40147.28219
72690832,29567.40913
72690834,29030.39636
72690836,40384.17769
72690837,39472.2461
72690838,27528.26232
72690842,40384.17769
72690844,24743.58875
72690846,37936.45028
72690847,39472.2461
72690848,33322.0655
72690849,27230.68837
72690850,22998.89155
72690851,25104.36901
72690857,31016.77317
72690858,25324.99031
72690861,33322.0655
72690866,24325.27706
72690868,29419.33423
72690869,31541.14131
72690871,24164.67408
72690872,46813.05638
72690874,33322.0655
72690875,30509.77297
72690876,30509.77297
72690877,28631.52276
72690878,45311.95636
72690880,33741.3719
72690884,30417.72996
72690886,42269.87846
72690889,33322.0655
72690890,42619.21618
72690894,39472.2461
72690895,30621.80957
72690896,31335.75199
72690897,47478.02289
72690902,40566.93704
72690904,24813.64719
72690907,51318.30416
72690910,28538.11962
72690912,40384.17769
72690916,31122.32473
72690917,44144.03933
72690918,44144.03933
72690919,36533.94604
72690923,33261.1591
72690924,41792.56773
72690926,22199.29304
72690929,51318.30416
72690930,39099.82755
72690931,20542.75985
72690934,31954.95989
72690935,35803.65273
72690939,27647.90197
72690940,30188.41065
72690941,33322.0655
72690942,7412.182472
72690945,31965.36965
72690947,29213.15571
72690954,39731.17953
72690957,51501.06351
72690969,54837.69279
72690971,33322.0655
72690973,31291.38665
72690975,26473.27435
72690976,40384.17769
72690978,28066.37404
72690979,29213.15571
72690982,40384.17769
72690984,44144.03933
72690985,39099.82755
72690986,40501.53561
72690988,50541.38086
72690990,27361.20327
72690991,43054.11888
72690994,44256.19198
72690995,37571.13584
72690997,32198.21647
72691002,28607.83999
72691003,33322.0655
72691006,26450.70647
72691007,26097.04556
72691009,-154.3117958
72691010,29930.82825
72691013,29567.40913
72691014,26867.67904
72691017,14942.73753
72691020,24971.61067
72691024,24181.0638
72691028,28709.80752
72691032,40384.17769
72691033,20319.58259
72691036,24858.07733
72691037,51318.30416
72691038,29567.40913
72691040,41566.75155
72691053,29664.61367
72691059,7768.472698
72691060,29030.39636
72691061,28538.11962
72691068,42008.40985
72691072,40384.17769
72691074,40598.74015
72691075,28698.28016
72691076,37105.09308
72691077,30858.44125
72691078,33322.0655
72691080,31379.74872
72691081,38041.13725
72691082,51318.30416
72691083,39472.2461
72691085,40384.17769
72691086,39107.2031
72691087,33322.0655
72691088,38041.13725
72691090,30509.77297
72691091,30031.95028
72691095,29308.12612
72691096,33322.0655
72691101,22998.89155
72691102,22998.89155
72691103,30858.44125
72691105,17709.31245
72691107,47021.99223
72691108,40384.17769
72691109,11816.85316
72691110,22998.89155
72691113,29567.40913
72691114,33322.0655
72691119,14942.73753
72691123,30858.44125
72691127,40501.53561
72691129,27000.90034
72691131,29383.68261
72691135,42738.56134
72691136,20427.5674
72691141,26100.97206
72691142,31335.75199
72691143,33504.82485
72691149,40384.17769
72691150,29567.40913
72691151,28892.56687
72691152,36524.16219
72691154,28101.70071
72691156,28348.46043
72691158,33933.01802
72691159,28348.46043
72691160,31954.95989
72691163,29567.40913
72691164,33322.0655
72691166,29392.73283
72691168,31265.97772
72691169,7880.625347
72691170,40384.17769
72691172,19288.14677
72691174,28642.62305
72691175,44144.03933
72691176,40501.53561
72691177,36270.62511
72691178,29213.15571
72691179,40566.93704
72691180,29213.15571
72691185,33322.0655
72691188,40566.93704
72691190,31335.75199
72691191,35591.3048
72691192,28709.80752
72691194,35577.98293
72691195,33380.92852
72691196,23505.89174
72691198,37936.45028
72691201,36087.86576
72691204,40598.74015
72691205,36476.9459
72691207,32269.12517
72691210,20754.57442
72691212,29567.40913
72691213,34709.3991
72691214,30858.44125
72691218,29213.15571
72691220,40384.17769
72691222,44568.51185
72691224,28093.04411
72691228,29213.15571
72691230,6077.07118
72691231,20859.17334
72691236,29361.38834
72691238,31108.04266
72691243,29030.39636
72691245,24418.83471
72691246,28538.11962
72691248,21210.74439
72691251,14942.73753
72691254,28709.80752
72691256,51501.06351
72691257,33322.0655
72691258,26980.86248
72691262,41792.56773
72691266,42889.08637
72691267,31954.95989
72691268,34156.62234
72691272,45311.95636
72691274,3451.126713
72691279,14942.73753
72691280,33933.01802
72691281,26607.73433
72691283,36341.40284
72691286,27647.90197
72691289,36087.86576
72691290,40384.17769
72691292,33322.0655
72691293,18541.82907
72691294,22449.1234
72691295,27104.19903
72691296,39472.2461
72691297,17870.69906
72691298,32126.47312
72691299,5068.332813
72691308,38794.22763
72691311,40384.17769
72691312,40384.17769
72691313,32478.87891
72691314,24327.15491
72691326,34870.44635
72691332,21734.89425
72691333,24324.64062
72691334,23478.16611
72691336,18215.24259
72691337,26818.14099
72691338,33383.24988
72691339,29030.39636
72691340,40384.17769
72691341,33382.65692
72691346,33619.90624
72691347,35446.15579
72691348,3268.367363
72691350,29030.39636
72691351,31335.75199
72691352,36935.26868
72691354,22998.89155
72691356,39985.30408
72691365,19919.58636
72691367,40384.17769
72691368,30188.41065
72691370,35535.73911
72691371,25580.58709
72691376,40147.28219
72691379,28538.11962
72691381,22449.1234
72691382,29030.39636
72691383,29030.39636
72691384,33504.82485
72691385,35677.71523
72691386,41792.56773
72691387,16870.69075
72691388,33729.60197
72691389,25983.94539
72691390,7594.941822
72691391,28165.70108
72691392,33933.01802
72691394,19106.87328
72691395,38717.02014
72691397,30269.98449
72691401,25893.45548
72691409,30692.53232
72691410,30600.48931
72691411,29213.15571
72691416,29213.15571
72691417,29213.15571
72691418,29213.15571
72691419,29213.15571
72691420,29213.15571
72691421,24873.37464
72691422,28892.56687
72691425,41329.72052
72691426,28538.11962
72691430,36087.86576
72691439,20859.17334
72691440,40180.51928
72691442,37475.19936
72691443,-4191.708375
72691444,25104.36901
72691447,36683.38082
72691449,24102.60279
72691456,20538.39399
72691459,26872.1195
72691460,29831.29261
72691464,33322.0655
72691465,33322.0655
72691466,33322.0655
72691467,33322.0655
72691468,33322.0655
72691469,24743.58875
72691470,29133.63469
72691471,-337.0711458
72691472,27504.45258
72691474,2724.260918
72691478,29030.39636
72691485,31335.75199
72691487,41356.32424
72691491,39084.1635
72691497,33648.62884
72691501,6939.535658
72691504,33362.47352
72691516,27342.70191
72691517,30509.77297
72691518,22449.1234
72691520,40384.17769
72691522,18707.80065
72691524,41792.56773
72691526,22998.89155
72691527,42619.21618
72691528,23688.62543
72691530,29974.9456
72691531,29664.61367
72691532,41792.56773
72691536,22998.89155
72691540,29030.39636
72691541,36040.7217
72691545,33168.04392
72691546,31680.13098
72691548,36038.49549
72691550,40384.17769
72691554,39115.48892
72691559,31702.69886
72691560,29195.14582
72691566,40384.17769
72691571,21825.28441
72691574,36087.86576
72691575,22057.91804
72691578,29930.82825
72691614,25287.12836
72691622,21082.01779
72691624,29587.63712
72691625,40384.17769
72691626,31821.03041
72691628,37797.63103
72691629,29567.40913
72691630,28892.56687
72691631,29567.40913
72691635,54837.69279
72691638,-337.0711458
72691639,33848.37172
72691643,25104.36901
72691644,32830.19284
72691645,22662.20922
72691646,36038.49549
72691651,27078.41872
72691653,31770.12112
72691656,41792.56773
72691657,25296.43037
72691659,27643.11674
72691660,28200.30352
72691662,40384.17769
72691663,27927.18312
72691664,30858.44125
72691665,29555.67653
72691666,10988.35552
72691667,-2442.54861
72691668,40384.17769
72691671,45311.95636
72691672,30509.77297
72691673,41792.56773
72691674,29707.7572
72691678,29567.40913
72691684,35688.99215
72691687,29567.40913
72691688,16864.56489
72691691,5417.001094
72691692,27626.85628
72691693,24984.20103
72691697,31335.75199
72691698,33322.0655
72691699,17568.47529
72691700,19106.87328
72691701,22998.89155
72691703,41566.75155
72691705,24743.58875
72691708,31702.69886
72691710,25479.80211
72691711,7880.625347
72691713,22998.89155
72691714,14727.52379
72691718,27133.96882
72691719,31831.15295
72691724,28538.11962
72691725,23138.88295
72691726,30925.28331
72691732,22998.89155
72691740,25999.84102
72691742,36087.86576
72691746,27331.41914
72691750,32628.31802
72691751,19431.32344
72691754,29468.81387
72691756,36087.86576
72691757,31335.75199
72691759,29567.40913
72691760,29918.74632
72691761,33322.0655
72691762,36341.7039
72691763,29030.39636
72691765,31518.51134
72691767,30858.44125
72691772,28538.11962
72691773,28538.11962
72691776,38041.13725
72691780,33322.0655
72691781,25104.36901
72691784,26309.73622
72691786,33339.3393
72691790,30858.44125
72691791,24743.58875
72691792,25556.79151
72691801,40700.66815
72691802,27290.87314
72691803,22725.01846
72691804,36270.62511
72691805,-2442.54861
72691806,36351.74923
72691811,38377.71557
72691820,-697.8514067
72691822,20211.46443
72691823,29030.39636
72691824,41792.56773
72691825,18466.76722
72691829,22998.89155
72691830,34244.70699
72691833,22045.60654
72691835,20760.88758
72691836,7880.625347
72691838,36087.86576
72691854,40384.17769
72691855,29213.15571
72691856,44738.04319
72691858,22932.21611
72691859,14942.73753
72691860,22998.89155
72691861,24020.50863
72691862,22944.20792
72691863,36087.86576
72691864,38548.32545
72691866,31384.74747
72691868,38560.47492
72691872,38041.13725
72691873,42267.96935
72691875,33552.24009
72691877,33922.26535
72691880,22449.1234
72691881,22725.01846
72691882,22725.01846
72691883,33744.82532
72691886,75011.78083
72691887,32853.62263
72691892,29593.01861
72691893,20288.96231
72691895,39472.2461
72691900,32908.74537
72691901,40566.93704
72691907,32079.86592
72691909,29124.47258
72691916,22038.65472
72691919,24659.3762
72691927,31680.13098
72691928,11161.0527
72691929,29567.40913
72691931,21391.15025
72691932,32245.77485
72691934,40384.17769
72691939,23685.6156
72691944,24743.58875
72691946,29664.61367
72691947,21497.85645
72691948,28538.11962
72691949,40791.71415
72691952,22998.89155
72691953,38526.54253
72691956,37086.68345
72691957,40384.17769
72691958,17132.39552
72691959,28469.09217
72691960,30918.47232
72691961,20782.91158
72691962,24202.63313
72691963,28537.60128
72691965,27126.42126
72691966,36270.62511
72691970,32895.96919
72691974,30509.77297
72691976,40384.17769
72691978,22631.88275
72691980,33036.38198
72691981,34709.3991
72691984,39219.17271
72691989,24926.3481
72691991,24926.3481
72691993,22998.89155
72691994,30509.77297
72691996,29213.15571
72691997,29213.15571
72692001,21633.81146
72692006,17084.25135
72692007,36087.86576
72692009,25287.12836
72692011,25287.12836
72692013,29213.15571
72692014,29213.15571
72692019,28665.67326
72692021,22449.1234
72692026,22449.1234
72692028,40384.17769
72692031,25104.36901
72692037,28481.12781
72692041,34840.66449
72692045,39964.52284
72692049,29567.40913
72692059,19174.30839
72692060,36087.86576
72692061,36087.86576
72692063,22207.96309
72692064,29968.39772
72692065,34671.38987
72692066,-2992.316757
72692074,22631.88275
72692075,33242.38382
72692076,26960.64775
72692092,32103.29045
72692097,22727.45709
72692098,30509.77297
72692101,41945.35786
72692102,32380.97582
72692103,37672.96623
72692104,28538.11962
72692106,24926.3481
72692111,29142.66736
72692117,75194.54018
72692118,27675.8663
72692121,44040.10733
72692124,-2086.230911
72692127,19049.88883
72692131,19049.88883
72692132,29213.15571
72692135,20428.73577
72692140,22631.88275
72692142,30509.77297
72692143,-4191.708375
72692160,29603.62257
72692161,18206.33384
72692162,40926.00813
72692165,28698.28016
72692167,35135.21587
72692172,17518.13579
72692175,23600.95729
72692176,29567.40913
72692177,29567.40913
72692178,29567.40913
72692179,29567.40913
72692180,-2259.78926
72692182,29567.40913
72692183,29567.40913
72692186,30509.77297
